MYO5BP2	MYO5BP2
AC027269.2	AC027269.2
RP5-1121E10.2	RP5-1121E10.2
snoU13-165	snoU13-165
RNU7-14P	RNU7-14P
snoU13-38	snoU13-38
snoU13-338	snoU13-338
AL031905.1	AL031905.1
snoU13-284	snoU13-284
snoU13-198	snoU13-198
snoU13-409	snoU13-409
RNU7-189P	RNU7-189P
SCARNA18-2	SCARNA18-2
SNORD112-24	SNORD112-24
snoU13-274	snoU13-274
SNORD123	SNORD123
snoU13-296	snoU13-296
snoU13-280	snoU13-280
snoU13-420	snoU13-420
Y-RNA-457	Y-RNA-457
RP11-12K11.1	RP11-12K11.1
RBM43P1	RBM43P1
AC007040.7	AC007040.7
RP4-584D14.6	RP4-584D14.6
RP11-537H15.4	RP11-537H15.4
CYP4F62P	CYP4F62P
RN7SL552P	RN7SL552P
HYDIN2	HYDIN2
RN7SL333P	RN7SL333P
RN7SL822P	RN7SL822P
RN7SL12P	RN7SL12P
LINC00879	LINC00879
RP1-127L4.7	RP1-127L4.7
RP11-16N2.1	RP11-16N2.1
RP11-112N19.2	RP11-112N19.2
RN7SL764P	RN7SL764P
CTD-2061E19.1	CTD-2061E19.1
RPL39P26	RPL39P26
RN7SL116P	RN7SL116P
RP11-170N16.2	RP11-170N16.2
RN7SL328P	RN7SL328P
RN7SL798P	RN7SL798P
HIST2H2BB	HIST2H2BB
RN7SL459P	RN7SL459P
RCC2P5	RCC2P5
RN7SL791P	RN7SL791P
RN7SL385P	RN7SL385P
PMS2P11	PMS2P11
OR5G3	OR5G3
RN7SL182P	RN7SL182P
LINC00635	LINC00635
RN7SL316P	RN7SL316P
RN7SL418P	RN7SL418P
RP11-941H19.1	RP11-941H19.1
RP11-501O2.1	RP11-501O2.1
GSTTP1	GSTTP1
RP11-7F18.1	RP11-7F18.1
RP11-457K10.1	RP11-457K10.1
IGKV1-33	IGKV1-33
RP11-86L19.2	RP11-86L19.2
RPS12P31	RPS12P31
RP11-19G24.2	RP11-19G24.2
RP11-731J8.1	RP11-731J8.1
SERPINB10	SERPINB10
RPL23AP81	RPL23AP81
RP11-180K7.1	RP11-180K7.1
RP11-436H11.1	RP11-436H11.1
RP11-52L11.7	RP11-52L11.7
RPL23AP68	RPL23AP68
RP11-187O7.1	RP11-187O7.1
RP11-731C17.1	RP11-731C17.1
RP11-1110J8.1	RP11-1110J8.1
RP11-556N21.1	RP11-556N21.1
AC000120.7	AC000120.7
RPL35AP32	RPL35AP32
RN7SL337P	RN7SL337P
RP11-216N14.8	RP11-216N14.8
RN7SL295P	RN7SL295P
RPS29P12	RPS29P12
RPL29P3	RPL29P3
RN7SL419P	RN7SL419P
RP11-6K23.1	RP11-6K23.1
RP11-696F10.1	RP11-696F10.1
AC090939.1	AC090939.1
RP11-379K17.2	RP11-379K17.2
RPS23P3	RPS23P3
RN7SL397P	RN7SL397P
RP11-366M4.2	RP11-366M4.2
RP11-190P13.1	RP11-190P13.1
RPL26P35	RPL26P35
GMCL1P1	GMCL1P1
ECEL1P2	ECEL1P2
RPS3AP35	RPS3AP35
RN7SL334P	RN7SL334P
ASLP1	ASLP1
RP11-8P13.1	RP11-8P13.1
RN7SL153P	RN7SL153P
RP11-158I9.5	RP11-158I9.5
LINC00682	LINC00682
CTD-2340E1.2	CTD-2340E1.2
CTB-127C13.1	CTB-127C13.1
MTND6P8	MTND6P8
AC008984.2	AC008984.2
RP11-556I14.2	RP11-556I14.2
AC092597.3	AC092597.3
CTC-555I19.1	CTC-555I19.1
RP11-1134I14.2	RP11-1134I14.2
CTC-261N6.1	CTC-261N6.1
RP11-174F8.1	RP11-174F8.1
OTX2-AS1	OTX2-AS1
RP11-90P5.1	RP11-90P5.1
RP11-84A1.3	RP11-84A1.3
RP11-495K9.3	RP11-495K9.3
RP11-377G16.2	RP11-377G16.2
LINC01095	LINC01095
RP11-227H4.5	RP11-227H4.5
HNRNPH1P3	HNRNPH1P3
RP1-7G5.6	RP1-7G5.6
AC006445.7	AC006445.7
AC010492.4	AC010492.4
CTD-2194D22.4	CTD-2194D22.4
HMGB1P47	HMGB1P47
CTD-2233C11.3	CTD-2233C11.3
ATP6V1G1P6	ATP6V1G1P6
RP1-27K12.4	RP1-27K12.4
RP11-1C1.4	RP11-1C1.4
AK4P2	AK4P2
RP11-503N18.3	RP11-503N18.3
CTB-49A3.5	CTB-49A3.5
AC091969.1	AC091969.1
CTC-327F10.1	CTC-327F10.1
RP11-692C23.1	RP11-692C23.1
RP11-1336O20.2	RP11-1336O20.2
RP11-155L15.1	RP11-155L15.1
RP11-415I12.3	RP11-415I12.3
CTD-2199O4.1	CTD-2199O4.1
CTB-57H20.1	CTB-57H20.1
ALG1L11P	ALG1L11P
AC007016.3	AC007016.3
RP11-554D13.1	RP11-554D13.1
CDC42P4	CDC42P4
RP11-91J3.2	RP11-91J3.2
MTND4P9	MTND4P9
RP11-848G14.5	RP11-848G14.5
CTD-2517O10.5	CTD-2517O10.5
KRT8P31	KRT8P31
RP11-300M6.1	RP11-300M6.1
Z95704.3	Z95704.3
PTTG2	PTTG2
RP11-122A21.2	RP11-122A21.2
ZBED1P1	ZBED1P1
RP11-731D1.3	RP11-731D1.3
RP11-27G13.4	RP11-27G13.4
EIF3KP3	EIF3KP3
AC008984.6	AC008984.6
KNOP1P5	KNOP1P5
CTD-3224K15.2	CTD-3224K15.2
RP11-864I4.3	RP11-864I4.3
HNRNPKP5	HNRNPKP5
RP11-386B13.3	RP11-386B13.3
CTD-2141G3.1	CTD-2141G3.1
LNX1-AS1	LNX1-AS1
RP11-810P8.1	RP11-810P8.1
RP11-1079K10.2	RP11-1079K10.2
RP11-69I13.1	RP11-69I13.1
AC005355.1	AC005355.1
RP13-128O4.3	RP13-128O4.3
ORAOV1P1	ORAOV1P1
RP11-159K7.1	RP11-159K7.1
CTC-367F4.1	CTC-367F4.1
RP11-713M6.2	RP11-713M6.2
ALG1L3P	ALG1L3P
RP11-414H23.3	RP11-414H23.3
MTND5P5	MTND5P5
RP11-689P11.3	RP11-689P11.3
TMED7-TICAM2	TMED7-TICAM2
RP11-73G16.1	RP11-73G16.1
RP11-747H12.5	RP11-747H12.5
RP11-415C15.3	RP11-415C15.3
CTD-2091N23.1	CTD-2091N23.1
RP11-427M20.1	RP11-427M20.1
RP11-524L6.4	RP11-524L6.4
RP11-319E12.2	RP11-319E12.2
RP11-745L13.2	RP11-745L13.2
CTC-347C20.1	CTC-347C20.1
RP11-213G21.2	RP11-213G21.2
RNU4ATAC11P	RNU4ATAC11P
Y-RNA-611	Y-RNA-611
RNU7-71P	RNU7-71P
RNU6-1219P	RNU6-1219P
RNU6-123P	RNU6-123P
RNU6-436P	RNU6-436P
Y-RNA-151	Y-RNA-151
RNU4ATAC14P	RNU4ATAC14P
RNU6-1281P	RNU6-1281P
SNORA31-14	SNORA31-14
Y-RNA-406	Y-RNA-406
RNU6-313P	RNU6-313P
RNU6-948P	RNU6-948P
Y-RNA-58	Y-RNA-58
AC004851.1	AC004851.1
SCARNA16	SCARNA16
RNU7-179P	RNU7-179P
SNORD45-5	SNORD45-5
RNU6-719P	RNU6-719P
RNA5SP82	RNA5SP82
Y-RNA-629	Y-RNA-629
RNU6-1224P	RNU6-1224P
Y-RNA-323	Y-RNA-323
Y-RNA-575	Y-RNA-575
RNA5SP342	RNA5SP342
RP11-136O12.2	RP11-136O12.2
IGLVI-56	IGLVI-56
RP11-421P23.1	RP11-421P23.1
RP11-941H19.3	RP11-941H19.3
IGKV2-10	IGKV2-10
RP11-142A23.1	RP11-142A23.1
TMCC1P1	TMCC1P1
RP11-434I12.3	RP11-434I12.3
KB-1090H4.2	KB-1090H4.2
RP11-1101K5.1	RP11-1101K5.1
IGKV2OR22-3	IGKV2OR22-3
IGHV3-29	IGHV3-29
RP11-347C18.4	RP11-347C18.4
IGHV3-52	IGHV3-52
PRSS51	PRSS51
RP11-536K17.1	RP11-536K17.1
CTC-436K13.1	CTC-436K13.1
IGHV3-41	IGHV3-41
RP11-90P5.7	RP11-90P5.7
IGHV3-6	IGHV3-6
HMGB1P23	HMGB1P23
RP11-44K6.5	RP11-44K6.5
CTB-140J7.2	CTB-140J7.2
RP11-1023P17.2	RP11-1023P17.2
RP11-386G21.1	RP11-386G21.1
ALG1L13P	ALG1L13P
IGHVIII-38-1	IGHVIII-38-1
RP11-403D15.1	RP11-403D15.1
RP11-359B20.1	RP11-359B20.1
SLC2A3P4	SLC2A3P4
IGHV2-10	IGHV2-10
NIPA2P4	NIPA2P4
IGHV1-12	IGHV1-12
RP11-43A14.1	RP11-43A14.1
RPL7P20	RPL7P20
IGHV3-32	IGHV3-32
CTC-308K20.4	CTC-308K20.4
RP11-38H17.1	RP11-38H17.1
RP11-466I1.1	RP11-466I1.1
RP11-664I21.5	RP11-664I21.5
RP11-700F16.2	RP11-700F16.2
RP13-46H24.1	RP13-46H24.1
CTD-2616J11.3	CTD-2616J11.3
RP11-148O21.3	RP11-148O21.3
RP11-109L13.1	RP11-109L13.1
RP11-58K22.4	RP11-58K22.4
RP11-5A11.1	RP11-5A11.1
HSPD1P3	HSPD1P3
HNRNPA1P76	HNRNPA1P76
AP006621.6	AP006621.6
RP11-589N15.1	RP11-589N15.1
RP11-532E4.2	RP11-532E4.2
NPM1P35	NPM1P35
CTD-2210P24.3	CTD-2210P24.3
AC025016.1	AC025016.1
RP11-430H10.2	RP11-430H10.2
NAV2-IT1	NAV2-IT1
RP11-655C2.3	RP11-655C2.3
RP11-160H12.2	RP11-160H12.2
RP11-708L7.6	RP11-708L7.6
RP11-148O21.2	RP11-148O21.2
RP11-148O21.4	RP11-148O21.4
NPIPB8	NPIPB8
RP11-114F3.5	RP11-114F3.5
RP1-127H14.3	RP1-127H14.3
RP11-121J20.1	RP11-121J20.1
RP11-625L16.1	RP11-625L16.1
RP11-436I9.3	RP11-436I9.3
RP11-69C13.1	RP11-69C13.1
RP11-196H14.2	RP11-196H14.2
CYP2A6	CYP2A6
RP11-434C1.2	RP11-434C1.2
RP11-324E6.6	RP11-324E6.6
RP11-338E21.3	RP11-338E21.3
NIFKP3	NIFKP3
RP11-428G5.6	RP11-428G5.6
RP11-856F16.2	RP11-856F16.2
RP11-860B13.3	RP11-860B13.3
AC019294.1	AC019294.1
NLRP9P	NLRP9P
RP11-75L1.1	RP11-75L1.1
RP11-64B16.4	RP11-64B16.4
RP11-144O23.8	RP11-144O23.8
RP11-444B24.2	RP11-444B24.2
CCND2P1	CCND2P1
RP11-449P1.1	RP11-449P1.1
RP11-436I9.5	RP11-436I9.5
RP13-895J2.2	RP13-895J2.2
RP11-476M19.2	RP11-476M19.2
RP11-390N6.1	RP11-390N6.1
RP11-438N16.2	RP11-438N16.2
RP11-767I20.1	RP11-767I20.1
RP11-545P7.4	RP11-545P7.4
RP11-121G22.3	RP11-121G22.3
RP11-641A6.2	RP11-641A6.2
RP11-321F8.4	RP11-321F8.4
RP11-328J6.1	RP11-328J6.1
RP11-654D12.3	RP11-654D12.3
OR5BK1P	OR5BK1P
RP11-70F11.8	RP11-70F11.8
RP11-210N13.1	RP11-210N13.1
RP11-461F16.3	RP11-461F16.3
RP11-530C5.2	RP11-530C5.2
RP11-809C9.2	RP11-809C9.2
RP11-624G19.1	RP11-624G19.1
RP11-654D12.1	RP11-654D12.1
RP11-33N16.2	RP11-33N16.2
RP11-557C9.3	RP11-557C9.3
RP11-804M7.2	RP11-804M7.2
RP11-7F17.4	RP11-7F17.4
RP11-753D20.3	RP11-753D20.3
RP11-517O13.3	RP11-517O13.3
RP11-566J3.2	RP11-566J3.2
RP11-395B20.1	RP11-395B20.1
CTD-2509G16.3	CTD-2509G16.3
NPM1P5	NPM1P5
COX4I1P1	COX4I1P1
HIF1AP1	HIF1AP1
RP11-409I10.2	RP11-409I10.2
RP11-371E8.4	RP11-371E8.4
AC011648.1	AC011648.1
RP11-313P18.1	RP11-313P18.1
RP11-522B15.5	RP11-522B15.5
RP11-90E5.1	RP11-90E5.1
EFTUD1P1	EFTUD1P1
RP11-661D19.3	RP11-661D19.3
RP11-671M22.4	RP11-671M22.4
RP11-138H8.3	RP11-138H8.3
CTD-2054N24.1	CTD-2054N24.1
RP11-507B12.1	RP11-507B12.1
RP11-126F18.2	RP11-126F18.2
RP11-762H8.3	RP11-762H8.3
CTD-2184D3.5	CTD-2184D3.5
RP11-505E24.2	RP11-505E24.2
RP11-81A1.3	RP11-81A1.3
LINC00567	LINC00567
CTD-2323K18.2	CTD-2323K18.2
RP11-673C5.2	RP11-673C5.2
RP11-335G20.7	RP11-335G20.7
RP11-732A21.2	RP11-732A21.2
RP11-178D12.2	RP11-178D12.2
CTC-420A11.2	CTC-420A11.2
RP11-1081M5.2	RP11-1081M5.2
RP5-1085F17.4	RP5-1085F17.4
PWRN2	PWRN2
RP11-303E16.8	RP11-303E16.8
HERC2P5	HERC2P5
RP11-146F11.4	RP11-146F11.4
RP11-165M1.2	RP11-165M1.2
RP11-18F14.1	RP11-18F14.1
RP11-22H5.2	RP11-22H5.2
CTA-331F8.1	CTA-331F8.1
RP11-65L3.1	RP11-65L3.1
RP3-518E13.2	RP3-518E13.2
CTC-471C19.1	CTC-471C19.1
RP1-149C7.1	RP1-149C7.1
CTD-2517M14.5	CTD-2517M14.5
RP11-344A16.2	RP11-344A16.2
EIF4BP5	EIF4BP5
RP11-59E19.4	RP11-59E19.4
LINC00566	LINC00566
RP11-178L8.3	RP11-178L8.3
RP11-352D13.6	RP11-352D13.6
LINC00838	LINC00838
RP1-168P16.1	RP1-168P16.1
LINC00922	LINC00922
RP11-358L22.2	RP11-358L22.2
RP11-744I24.3	RP11-744I24.3
RP11-691G17.1	RP11-691G17.1
CTD-2309O5.3	CTD-2309O5.3
RP11-81K2.1	RP11-81K2.1
RP11-515O17.3	RP11-515O17.3
RP5-1107A17.3	RP5-1107A17.3
RP11-517A5.7	RP11-517A5.7
RP5-1050D4.4	RP5-1050D4.4
CTD-2377D24.8	CTD-2377D24.8
RP11-141J13.3	RP11-141J13.3
MYZAP	MYZAP
RP11-720N19.1	RP11-720N19.1
MIR378I	MIR378I
RN7SL94P	RN7SL94P
RP11-1109M24.16	RP11-1109M24.16
MIR4802	MIR4802
RP11-806L2.5	RP11-806L2.5
SNORD43-2	SNORD43-2
MIR4727	MIR4727
RN7SL478P	RN7SL478P
MIR4729	MIR4729
RN7SL555P	RN7SL555P
RP11-579O24.3	RP11-579O24.3
RN7SL850P	RN7SL850P
RP11-676J15.1	RP11-676J15.1
RP11-176N18.2	RP11-176N18.2
RN7SL455P	RN7SL455P
MIR2467	MIR2467
RP11-640N20.1	RP11-640N20.1
RP11-20B24.7	RP11-20B24.7
AC104304.2	AC104304.2
MIR4694	MIR4694
AC020915.1	AC020915.1
RN7SL613P	RN7SL613P
MIR4513	MIR4513
MIR4736	MIR4736
hsa-mir-4538	hsa-mir-4538
AC108218.1	AC108218.1
RN7SL512P	RN7SL512P
MIR5588	MIR5588
KRT8P34	KRT8P34
MIR3140	MIR3140
RP11-674P19.2	RP11-674P19.2
RP11-498C9.12	RP11-498C9.12
hsa-mir-4537	hsa-mir-4537
AC019198.1	AC019198.1
RP11-138E9.2	RP11-138E9.2
AL121753.1	AL121753.1
MIR5094	MIR5094
SNORD92	SNORD92
RP11-453A12.1	RP11-453A12.1
RN7SL556P	RN7SL556P
RN7SL486P	RN7SL486P
RN7SL622P	RN7SL622P
RN7SL102P	RN7SL102P
RN7SL85P	RN7SL85P
AC090324.1	AC090324.1
MIR3684	MIR3684
MIR4446	MIR4446
RP11-567L7.6	RP11-567L7.6
RP11-466A19.5	RP11-466A19.5
RP11-1148O4.2	RP11-1148O4.2
AL122127.2	AL122127.2
AC134300.1	AC134300.1
AL121594.1	AL121594.1
AC012627.1	AC012627.1
RN7SL620P	RN7SL620P
AL049871.1	AL049871.1
AL122127.3	AL122127.3
RP11-848P1.3	RP11-848P1.3
RN7SL298P	RN7SL298P
AL592188.6	AL592188.6
RN7SL739P	RN7SL739P
MIR3174	MIR3174
AC097493.1	AC097493.1
RP11-927P21.4	RP11-927P21.4
LOC732538	LOC732538
MIR5587	MIR5587
RP11-433M22.1	RP11-433M22.1
RP11-172F10.1	RP11-172F10.1
RP11-111H3.3	RP11-111H3.3
RP1-71H19.2	RP1-71H19.2
MIR4742	MIR4742
MIR4642	MIR4642
RN7SL48P	RN7SL48P
RP11-855A2.3	RP11-855A2.3
AL359922.1	AL359922.1
RP11-332H18.3	RP11-332H18.3
CTD-2623N2.5	CTD-2623N2.5
AC002984.2	AC002984.2
RP11-75C10.9	RP11-75C10.9
RP11-666A8.9	RP11-666A8.9
RP11-813F20.4	RP11-813F20.4
CTD-2534I21.8	CTD-2534I21.8
RPL9P29	RPL9P29
CTC-325H20.4	CTC-325H20.4
RP11-53B2.1	RP11-53B2.1
AC002115.9	AC002115.9
RP11-686D22.3	RP11-686D22.3
RP11-807E13.3	RP11-807E13.3
RP11-325K19.6	RP11-325K19.6
CTD-2013N17.4	CTD-2013N17.4
CTD-2189E23.1	CTD-2189E23.1
RP11-379L18.1	RP11-379L18.1
AC006116.24	AC006116.24
RP11-154H12.3	RP11-154H12.3
CTD-3194G12.2	CTD-3194G12.2
AC007461.1	AC007461.1
RP11-256I23.3	RP11-256I23.3
AP000349.1	AP000349.1
AC130469.2	AC130469.2
AC006539.3	AC006539.3
AC087239.1	AC087239.1
PIK3R2-2	PIK3R2-2
RP11-678G14.4	RP11-678G14.4
CTC-246B18.8	CTC-246B18.8
AL035406.1	AL035406.1
AC073657.1	AC073657.1
CTC-518B2.12	CTC-518B2.12
PRED57	PRED57
CTD-3099C6.7	CTD-3099C6.7
CTD-3099C6.11	CTD-3099C6.11
AC007216.2	AC007216.2
RP11-420K14.7	RP11-420K14.7
CTD-3073N11.5	CTD-3073N11.5
CTB-60E11.12	CTB-60E11.12
HUG1	HUG1
VN1R85P	VN1R85P
AC007292.7	AC007292.7
CTD-2521M24.6	CTD-2521M24.6
RPL12P41	RPL12P41
AC069547.2	AC069547.2
AC006262.4	AC006262.4
RP11-345P4.7	RP11-345P4.7
CTD-3105H18.18	CTD-3105H18.18
RP11-193M21.1	RP11-193M21.1
RP5-1069C8.3	RP5-1069C8.3
RP11-272L13.3	RP11-272L13.3
ZNF559-ZNF177	ZNF559-ZNF177
RP11-127L20.5	RP11-127L20.5
RP11-122K13.14	RP11-122K13.14
CTC-523E23.10	CTC-523E23.10
PHACTR2P1	PHACTR2P1
RP5-892F13.2	RP5-892F13.2
CTD-2301A4.5	CTD-2301A4.5
RP11-568G11.5	RP11-568G11.5
AP000436.4	AP000436.4
RP11-255E6.5	RP11-255E6.5
CH17-132F21.1	CH17-132F21.1
RP11-1007O24.4	RP11-1007O24.4
RP11-497J7.4	RP11-497J7.4
CTD-2571L23.9	CTD-2571L23.9
RP11-708J19.2	RP11-708J19.2
IGHV3OR16-13	IGHV3OR16-13
VDAC3P1	VDAC3P1
RP11-9M16.3	RP11-9M16.3
RP11-460N11.3	RP11-460N11.3
KRT18P9	KRT18P9
RP11-140C5.3	RP11-140C5.3
TCEB1P33	TCEB1P33
DPRXP2	DPRXP2
RP11-33I11.3	RP11-33I11.3
RP11-51I5.1	RP11-51I5.1
RP11-561N12.7	RP11-561N12.7
CTD-2542C24.9	CTD-2542C24.9
KRT8P49	KRT8P49
RP11-578F21.13	RP11-578F21.13
RP11-392O18.2	RP11-392O18.2
RP11-169K17.4	RP11-169K17.4
CTD-3020H12.4	CTD-3020H12.4
RP4-680D5.9	RP4-680D5.9
MIR4466	MIR4466
U6-8	U6-8
AC004775.5	AC004775.5
RP11-346C20.4	RP11-346C20.4
CTD-3224K15.3	CTD-3224K15.3
Metazoa-SRP-14	Metazoa-SRP-14
RP11-25O10.2	RP11-25O10.2
LLNLR-299G3.1	LLNLR-299G3.1
Metazoa-SRP-6	Metazoa-SRP-6
RP11-105N14.2	RP11-105N14.2
MIR4787	MIR4787
LTB4R2-2	LTB4R2-2
RP11-9N20.3	RP11-9N20.3
AC108004.5	AC108004.5
RP11-54O7.18	RP11-54O7.18
HHATL	HHATL
STON1-GTF2A1L	STON1-GTF2A1L
PAGE1	PAGE1
ADAM7	ADAM7
TRPC5	TRPC5
BPIFB2	BPIFB2
KRT31	KRT31
CST4	CST4
GLRA2	GLRA2
SMYD1	SMYD1
IAPP	IAPP
TAS2R7	TAS2R7
RFPL3	RFPL3
NUTM2F	NUTM2F
KRT34	KRT34
SLC6A11	SLC6A11
ADAM30	ADAM30
RAX	RAX
C4orf17	C4orf17
FOXN4	FOXN4
CELF6-2	CELF6-2
RAB41	RAB41
SLC39A12	SLC39A12
RP11-775A3.1	RP11-775A3.1
OLAH	OLAH
GPR26	GPR26
ODF1	ODF1
CDCP2	CDCP2
DCD	DCD
KRT82	KRT82
NKX6-1	NKX6-1
C3orf65	C3orf65
SSX5	SSX5
OTX2	OTX2
BRD7P3	BRD7P3
GOT1L1	GOT1L1
EMX2	EMX2
SERF1A	SERF1A
RAX2	RAX2
OR51F2	OR51F2
RIIAD1	RIIAD1
AP001885.1	AP001885.1
AC012074.1	AC012074.1
OR6C2	OR6C2
NLRP8	NLRP8
FAM71E2	FAM71E2
SAGE1	SAGE1
ZNF804B	ZNF804B
RP11-123C21.1	RP11-123C21.1
AC017079.3	AC017079.3
OR6C76	OR6C76
RP11-1079K10.1	RP11-1079K10.1
SPATA31D3	SPATA31D3
P2RY4	P2RY4
LINC00221	LINC00221
HSD3BP1	HSD3BP1
RP11-24M17.5	RP11-24M17.5
USP32P1	USP32P1
FAM90A27P	FAM90A27P
RNU1-75P	RNU1-75P
LCA10	LCA10
ADAM3A	ADAM3A
AC107218.3	AC107218.3
RP11-432N13.4	RP11-432N13.4
DCAF12L2	DCAF12L2
OR10R3P	OR10R3P
GPX6	GPX6
MIR31	MIR31
Y-RNA-156	Y-RNA-156
RNU6-228P	RNU6-228P
Y-RNA-155	Y-RNA-155
RNU6-1266P	RNU6-1266P
RNU6-199P	RNU6-199P
Y-RNA-500	Y-RNA-500
RNU6-251P	RNU6-251P
Y-RNA-653	Y-RNA-653
RNU6-1255P	RNU6-1255P
RNU6-485P	RNU6-485P
RNY4P2	RNY4P2
RNA5SP457	RNA5SP457
Y-RNA-737	Y-RNA-737
SNORD74	SNORD74
RNA5SP242	RNA5SP242
Y-RNA-125	Y-RNA-125
RNU6-670P	RNU6-670P
Y-RNA-515	Y-RNA-515
Y-RNA-226	Y-RNA-226
Y-RNA-699	Y-RNA-699
SNORD113-3	SNORD113-3
Y-RNA-234	Y-RNA-234
SNORD114-3	SNORD114-3
SNORD38A	SNORD38A
RNA5SP355	RNA5SP355
Y-RNA-327	Y-RNA-327
AC068896.1	AC068896.1
AL391421.1	AL391421.1
AGAP10	AGAP10
GDF5OS	GDF5OS
TXNDC8	TXNDC8
OR2H1	OR2H1
LINC00898	LINC00898
NANOGNB	NANOGNB
OLIG2	OLIG2
RNVU1-9	RNVU1-9
RNU6-25P	RNU6-25P
RNU6-292P	RNU6-292P
RNU6-190P	RNU6-190P
Y-RNA-425	Y-RNA-425
RNU6-196P	RNU6-196P
U3-68	U3-68
RNU6-163P	RNU6-163P
Y-RNA-68	Y-RNA-68
Y-RNA-705	Y-RNA-705
Y-RNA-4	Y-RNA-4
SNORA22-2	SNORA22-2
RNU6-178P	RNU6-178P
Z95704.1	Z95704.1
MIR627	MIR627
MIR623	MIR623
MIR555	MIR555
MIR580	MIR580
MIR569	MIR569
MIR643	MIR643
TRAJ9	TRAJ9
IGHD3-22	IGHD3-22
IGHD2-2	IGHD2-2
AP002498.1	AP002498.1
AC093267.1	AC093267.1
RNU6-1319P	RNU6-1319P
RNU1-77P	RNU1-77P
RNU6-724P	RNU6-724P
RNA5SP465	RNA5SP465
RNU6-918P	RNU6-918P
RNU6-808P	RNU6-808P
yR211F11.2	yR211F11.2
RP1-228H13.2	RP1-228H13.2
RP11-355O1.7	RP11-355O1.7
HNRNPCP6	HNRNPCP6
RP11-301G23.1	RP11-301G23.1
RPL13P2	RPL13P2
RP11-399E6.2	RP11-399E6.2
RP11-474D1.3	RP11-474D1.3
RPS3AP33	RPS3AP33
AC073063.1	AC073063.1
KRT18P49	KRT18P49
NPM1P31	NPM1P31
TPM3P4	TPM3P4
RPSAP55	RPSAP55
RP11-53I6.1	RP11-53I6.1
NPIPA8	NPIPA8
AC114730.5	AC114730.5
TMCO5B	TMCO5B
NPM1P12	NPM1P12
IFIT1P1	IFIT1P1
MIR873	MIR873
RP3-355L5.3	RP3-355L5.3
CYP2AC1P	CYP2AC1P
RP3-329A5.1	RP3-329A5.1
RP1-319M7.2	RP1-319M7.2
RP4-803A2.1	RP4-803A2.1
RPL12P23	RPL12P23
KRT18P44	KRT18P44
RP3-359N14.1	RP3-359N14.1
NPM1P38	NPM1P38
HIGD1AP16	HIGD1AP16
LAP3P1	LAP3P1
RP11-277I20.3	RP11-277I20.3
MIR548L	MIR548L
MIR548T	MIR548T
AL353141.1	AL353141.1
RP5-1039K5.16	RP5-1039K5.16
SNORD113-6	SNORD113-6
AC005071.1	AC005071.1
RNA5SP41	RNA5SP41
Y-RNA-784	Y-RNA-784
AC092198.1	AC092198.1
RP11-716A19.3	RP11-716A19.3
TRIM60P17	TRIM60P17
TVP23CP1	TVP23CP1
ABCC5-AS1	ABCC5-AS1
ZNF587P1	ZNF587P1
SDHDP6	SDHDP6
KRT18P27	KRT18P27
RP11-84O12.3	RP11-84O12.3
RP11-54O15.3	RP11-54O15.3
BTF3P9	BTF3P9
C9orf53	C9orf53
RP11-330M19.1	RP11-330M19.1
OSTM1-AS1	OSTM1-AS1
FREM2-AS1	FREM2-AS1
TGIF2P1	TGIF2P1
RP11-330C7.3	RP11-330C7.3
RP6-145B8.3	RP6-145B8.3
KB-1027C11.4	KB-1027C11.4
RP11-341A22.2	RP11-341A22.2
RP3-365O12.2	RP3-365O12.2
RPS18P1	RPS18P1
RP1-144F13.3	RP1-144F13.3
RPS27P16	RPS27P16
PHF2P2	PHF2P2
AC007790.4	AC007790.4
RPS12P5	RPS12P5
RP11-115M14.1	RP11-115M14.1
RP11-29B9.1	RP11-29B9.1
RP11-735G4.1	RP11-735G4.1
ADAM1B	ADAM1B
GAPDHP73	GAPDHP73
CTA-351J1.1	CTA-351J1.1
RP11-526D8.7	RP11-526D8.7
RP11-166N17.3	RP11-166N17.3
AC092641.2	AC092641.2
AIMP1P2	AIMP1P2
RP5-1104E15.6	RP5-1104E15.6
RPL31P12	RPL31P12
RPL15P1	RPL15P1
RP3-323B6.1	RP3-323B6.1
RP11-685N3.1	RP11-685N3.1
TMSB10P1	TMSB10P1
RP11-281A20.2	RP11-281A20.2
AC023271.1	AC023271.1
HK2P1	HK2P1
RP11-534L6.3	RP11-534L6.3
MIR4500HG	MIR4500HG
AC090954.5	AC090954.5
RP5-1121H13.3	RP5-1121H13.3
RP11-80I15.4	RP11-80I15.4
HNRNPA1P66	HNRNPA1P66
RP11-245M24.1	RP11-245M24.1
RP11-317F20.2	RP11-317F20.2
KARSP1	KARSP1
AC019349.5	AC019349.5
RP11-78H18.2	RP11-78H18.2
AP001043.1	AP001043.1
AC092431.2	AC092431.2
RP11-70J12.1	RP11-70J12.1
RP11-460C6.1	RP11-460C6.1
RP4-725G10.3	RP4-725G10.3
SPATA31C1	SPATA31C1
LL0XNC01-116E7.4	LL0XNC01-116E7.4
RP5-1139I1.1	RP5-1139I1.1
AC079834.1	AC079834.1
RP4-753D10.5	RP4-753D10.5
RP11-462D18.2	RP11-462D18.2
HMGB1P11	HMGB1P11
AC067945.2	AC067945.2
RP11-379C10.1	RP11-379C10.1
RPS6P23	RPS6P23
MAGEA8-AS1	MAGEA8-AS1
RP11-176F3.7	RP11-176F3.7
